suite,space_preset,instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
day2,sampling_only,ring6,0,1,sabre,17,32,RandomBaseline,2.5625,4,24
day2,sampling_only,ring6,0,1,sabre,18,32,RandomBaseline,2.875,4,24
day2,sampling_only,ring6,0,1,sabre,19,32,RandomBaseline,3.3125,4,24
day2,sampling_only,ring6,0,1,sabre,0,64,RandomBaseline,2.96875,4,24
day2,sampling_only,ring6,0,1,sabre,1,64,RandomBaseline,3.0,4,24
day2,sampling_only,ring6,0,1,sabre,2,64,RandomBaseline,3.1875,4,24
day2,sampling_only,ring6,0,1,sabre,3,64,RandomBaseline,3.09375,4,24
day2,sampling_only,ring6,0,1,sabre,4,64,RandomBaseline,2.90625,4,24
day2,sampling_only,ring6,0,1,sabre,5,64,RandomBaseline,2.78125,4,24
day2,sampling_only,ring6,0,1,sabre,6,64,RandomBaseline,2.9375,4,24
day2,sampling_only,ring6,0,1,sabre,7,64,RandomBaseline,2.78125,4,24
day2,sampling_only,ring6,0,1,sabre,8,64,RandomBaseline,2.84375,4,24
day2,sampling_only,ring6,0,1,sabre,9,64,RandomBaseline,2.96875,4,24
day2,sampling_only,ring6,0,1,sabre,10,64,RandomBaseline,3.0,4,24
day2,sampling_only,ring6,0,1,sabre,11,64,RandomBaseline,3.0625,4,24
day2,sampling_only,ring6,0,1,sabre,12,64,RandomBaseline,3.09375,4,24
day2,sampling_only,ring6,0,1,sabre,13,64,RandomBaseline,2.78125,4,24
day2,sampling_only,ring6,0,1,sabre,14,64,RandomBaseline,3.03125,4,24
day2,sampling_only,ring6,0,1,sabre,15,64,RandomBaseline,3.09375,4,24
day2,sampling_only,ring6,0,1,sabre,16,64,RandomBaseline,2.9375,4,24
day2,sampling_only,ring6,0,1,sabre,17,64,RandomBaseline,3.0,4,24
day2,sampling_only,ring6,0,1,sabre,18,64,RandomBaseline,3.0,4,24
day2,sampling_only,ring6,0,1,sabre,19,64,RandomBaseline,3.0,4,24
day2,sampling_only,ring6,0,1,sabre,0,256,RandomBaseline,2.90625,4,24
day2,sampling_only,ring6,0,1,sabre,1,256,RandomBaseline,2.984375,4,24
day2,sampling_only,ring6,0,1,sabre,2,256,RandomBaseline,2.9296875,4,24
day2,sampling_only,ring6,0,1,sabre,3,256,RandomBaseline,3.1796875,4,24
day2,sampling_only,ring6,0,1,sabre,4,256,RandomBaseline,3.0,4,24
day2,sampling_only,ring6,0,1,sabre,5,256,RandomBaseline,2.875,4,24
day2,sampling_only,ring6,0,1,sabre,6,256,RandomBaseline,2.984375,4,24
day2,sampling_only,ring6,0,1,sabre,7,256,RandomBaseline,3.0078125,4,24
day2,sampling_only,ring6,0,1,sabre,8,256,RandomBaseline,2.9765625,4,24
day2,sampling_only,ring6,0,1,sabre,9,256,RandomBaseline,3.0078125,4,24
day2,sampling_only,ring6,0,1,sabre,10,256,RandomBaseline,2.984375,4,24
day2,sampling_only,ring6,0,1,sabre,11,256,RandomBaseline,2.9609375,4,24
day2,sampling_only,ring6,0,1,sabre,12,256,RandomBaseline,2.8671875,4,24
day2,sampling_only,ring6,0,1,sabre,13,256,RandomBaseline,2.96875,4,24
day2,sampling_only,ring6,0,1,sabre,14,256,RandomBaseline,2.9921875,4,24
day2,sampling_only,ring6,0,1,sabre,15,256,RandomBaseline,3.09375,4,24
day2,sampling_only,ring6,0,1,sabre,16,256,RandomBaseline,2.921875,4,24
day2,sampling_only,ring6,0,1,sabre,17,256,RandomBaseline,3.015625,4,24
day2,sampling_only,ring6,0,1,sabre,18,256,RandomBaseline,2.921875,4,24
day2,sampling_only,ring6,0,1,sabre,19,256,RandomBaseline,2.9921875,4,24
day2,sampling_only,ring6,0,1,sabre,0,1024,RandomBaseline,2.96484375,4,24
day2,sampling_only,ring6,0,1,sabre,1,1024,RandomBaseline,3.001953125,4,24
day2,sampling_only,ring6,0,1,sabre,2,1024,RandomBaseline,3.0,4,24
day2,sampling_only,ring6,0,1,sabre,3,1024,RandomBaseline,3.013671875,4,24
day2,sampling_only,ring6,0,1,sabre,4,1024,RandomBaseline,2.98828125,4,24
day2,sampling_only,ring6,0,1,sabre,5,1024,RandomBaseline,2.943359375,4,24
day2,sampling_only,ring6,0,1,sabre,6,1024,RandomBaseline,2.990234375,4,24
day2,sampling_only,ring6,0,1,sabre,7,1024,RandomBaseline,2.98828125,4,24
day2,sampling_only,ring6,0,1,sabre,8,1024,RandomBaseline,3.099609375,4,24
day2,sampling_only,ring6,0,1,sabre,9,1024,RandomBaseline,3.01171875,4,24
day2,sampling_only,ring6,0,1,sabre,10,1024,RandomBaseline,2.982421875,4,24
day2,sampling_only,ring6,0,1,sabre,11,1024,RandomBaseline,3.02734375,4,24
day2,sampling_only,ring6,0,1,sabre,12,1024,RandomBaseline,2.896484375,4,24
day2,sampling_only,ring6,0,1,sabre,13,1024,RandomBaseline,3.0078125,4,24
day2,sampling_only,ring6,0,1,sabre,14,1024,RandomBaseline,3.009765625,4,24
day2,sampling_only,ring6,0,1,sabre,15,1024,RandomBaseline,3.041015625,4,24
day2,sampling_only,ring6,0,1,sabre,16,1024,RandomBaseline,2.982421875,4,24
day2,sampling_only,ring6,0,1,sabre,17,1024,RandomBaseline,3.029296875,4,24
day2,sampling_only,ring6,0,1,sabre,18,1024,RandomBaseline,2.984375,4,24
day2,sampling_only,ring6,0,1,sabre,19,1024,RandomBaseline,2.9453125,4,24
day2,sampling_only,ring8,0,1,sabre,0,16,QAOA_p1,3.75,53,114
day2,sampling_only,ring8,0,1,sabre,1,16,QAOA_p1,3.875,53,114
day2,sampling_only,ring8,0,1,sabre,2,16,QAOA_p1,4.75,53,114
day2,sampling_only,ring8,0,1,sabre,3,16,QAOA_p1,4.25,53,114
day2,sampling_only,ring8,0,1,sabre,4,16,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,5,16,QAOA_p1,4.0,53,114
day2,sampling_only,ring8,0,1,sabre,6,16,QAOA_p1,3.5,53,114
day2,sampling_only,ring8,0,1,sabre,7,16,QAOA_p1,4.5,53,114
day2,sampling_only,ring8,0,1,sabre,8,16,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,9,16,QAOA_p1,4.0,53,114
day2,sampling_only,ring8,0,1,sabre,10,16,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,11,16,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,12,16,QAOA_p1,3.875,53,114
day2,sampling_only,ring8,0,1,sabre,13,16,QAOA_p1,4.0,53,114
day2,sampling_only,ring8,0,1,sabre,14,16,QAOA_p1,4.375,53,114
day2,sampling_only,ring8,0,1,sabre,15,16,QAOA_p1,4.25,53,114
day2,sampling_only,ring8,0,1,sabre,16,16,QAOA_p1,3.875,53,114
day2,sampling_only,ring8,0,1,sabre,17,16,QAOA_p1,4.25,53,114
day2,sampling_only,ring8,0,1,sabre,18,16,QAOA_p1,4.5,53,114
day2,sampling_only,ring8,0,1,sabre,19,16,QAOA_p1,4.625,53,114
day2,sampling_only,ring8,0,1,sabre,0,32,QAOA_p1,3.75,53,114
day2,sampling_only,ring8,0,1,sabre,1,32,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,2,32,QAOA_p1,4.4375,53,114
day2,sampling_only,ring8,0,1,sabre,3,32,QAOA_p1,3.875,53,114
day2,sampling_only,ring8,0,1,sabre,4,32,QAOA_p1,3.9375,53,114
day2,sampling_only,ring8,0,1,sabre,5,32,QAOA_p1,3.9375,53,114
day2,sampling_only,ring8,0,1,sabre,6,32,QAOA_p1,3.8125,53,114
day2,sampling_only,ring8,0,1,sabre,7,32,QAOA_p1,4.0625,53,114
day2,sampling_only,ring8,0,1,sabre,8,32,QAOA_p1,4.6875,53,114
day2,sampling_only,ring8,0,1,sabre,9,32,QAOA_p1,3.625,53,114
day2,sampling_only,ring8,0,1,sabre,10,32,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,11,32,QAOA_p1,4.3125,53,114
day2,sampling_only,ring8,0,1,sabre,12,32,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,13,32,QAOA_p1,3.9375,53,114
day2,sampling_only,ring8,0,1,sabre,14,32,QAOA_p1,4.0625,53,114
day2,sampling_only,ring8,0,1,sabre,15,32,QAOA_p1,4.1875,53,114
day2,sampling_only,ring8,0,1,sabre,16,32,QAOA_p1,4.25,53,114
day2,sampling_only,ring8,0,1,sabre,17,32,QAOA_p1,4.5,53,114
day2,sampling_only,ring8,0,1,sabre,18,32,QAOA_p1,4.5625,53,114
day2,sampling_only,ring8,0,1,sabre,19,32,QAOA_p1,4.4375,53,114
day2,sampling_only,ring8,0,1,sabre,0,64,QAOA_p1,4.03125,53,114
day2,sampling_only,ring8,0,1,sabre,1,64,QAOA_p1,4.1875,53,114
day2,sampling_only,ring8,0,1,sabre,2,64,QAOA_p1,4.625,53,114
day2,sampling_only,ring8,0,1,sabre,3,64,QAOA_p1,4.25,53,114
day2,sampling_only,ring8,0,1,sabre,4,64,QAOA_p1,4.09375,53,114
day2,sampling_only,ring8,0,1,sabre,5,64,QAOA_p1,3.9375,53,114
day2,sampling_only,ring8,0,1,sabre,6,64,QAOA_p1,4.03125,53,114
day2,sampling_only,ring8,0,1,sabre,7,64,QAOA_p1,4.09375,53,114
day2,sampling_only,ring8,0,1,sabre,8,64,QAOA_p1,4.34375,53,114
day2,sampling_only,ring8,0,1,sabre,9,64,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,10,64,QAOA_p1,4.25,53,114
day2,sampling_only,ring8,0,1,sabre,11,64,QAOA_p1,4.0625,53,114
day2,sampling_only,ring8,0,1,sabre,12,64,QAOA_p1,4.03125,53,114
day2,sampling_only,ring8,0,1,sabre,13,64,QAOA_p1,4.09375,53,114
day2,sampling_only,ring8,0,1,sabre,14,64,QAOA_p1,4.0,53,114
day2,sampling_only,ring8,0,1,sabre,15,64,QAOA_p1,4.25,53,114
day2,sampling_only,ring8,0,1,sabre,16,64,QAOA_p1,4.0,53,114
day2,sampling_only,ring8,0,1,sabre,17,64,QAOA_p1,4.3125,53,114
day2,sampling_only,ring8,0,1,sabre,18,64,QAOA_p1,4.40625,53,114
day2,sampling_only,ring8,0,1,sabre,19,64,QAOA_p1,4.5,53,114
day2,sampling_only,ring8,0,1,sabre,0,256,QAOA_p1,3.9765625,53,114
day2,sampling_only,ring8,0,1,sabre,1,256,QAOA_p1,4.1953125,53,114
day2,sampling_only,ring8,0,1,sabre,2,256,QAOA_p1,4.2421875,53,114
day2,sampling_only,ring8,0,1,sabre,3,256,QAOA_p1,4.265625,53,114
day2,sampling_only,ring8,0,1,sabre,4,256,QAOA_p1,3.9921875,53,114
day2,sampling_only,ring8,0,1,sabre,5,256,QAOA_p1,4.0546875,53,114
day2,sampling_only,ring8,0,1,sabre,6,256,QAOA_p1,4.2421875,53,114
day2,sampling_only,ring8,0,1,sabre,7,256,QAOA_p1,4.1015625,53,114
day2,sampling_only,ring8,0,1,sabre,8,256,QAOA_p1,4.2265625,53,114
day2,sampling_only,ring8,0,1,sabre,9,256,QAOA_p1,4.1640625,53,114
day2,sampling_only,ring8,0,1,sabre,10,256,QAOA_p1,4.203125,53,114
day2,sampling_only,ring8,0,1,sabre,11,256,QAOA_p1,4.0859375,53,114
day2,sampling_only,ring8,0,1,sabre,12,256,QAOA_p1,3.8984375,53,114
day2,sampling_only,ring8,0,1,sabre,13,256,QAOA_p1,4.0859375,53,114
day2,sampling_only,ring8,0,1,sabre,14,256,QAOA_p1,3.9609375,53,114
day2,sampling_only,ring8,0,1,sabre,15,256,QAOA_p1,4.3359375,53,114
day2,sampling_only,ring8,0,1,sabre,16,256,QAOA_p1,4.0234375,53,114
day2,sampling_only,ring8,0,1,sabre,17,256,QAOA_p1,4.28125,53,114
day2,sampling_only,ring8,0,1,sabre,18,256,QAOA_p1,4.015625,53,114
day2,sampling_only,ring8,0,1,sabre,19,256,QAOA_p1,4.1953125,53,114
day2,sampling_only,ring8,0,1,sabre,0,1024,QAOA_p1,4.125,53,114
day2,sampling_only,ring8,0,1,sabre,1,1024,QAOA_p1,4.12890625,53,114
day2,sampling_only,ring8,0,1,sabre,2,1024,QAOA_p1,4.150390625,53,114
day2,sampling_only,ring8,0,1,sabre,3,1024,QAOA_p1,4.17578125,53,114
day2,sampling_only,ring8,0,1,sabre,4,1024,QAOA_p1,4.037109375,53,114
day2,sampling_only,ring8,0,1,sabre,5,1024,QAOA_p1,4.056640625,53,114
day2,sampling_only,ring8,0,1,sabre,6,1024,QAOA_p1,4.228515625,53,114
day2,sampling_only,ring8,0,1,sabre,7,1024,QAOA_p1,4.126953125,53,114
day2,sampling_only,ring8,0,1,sabre,8,1024,QAOA_p1,4.197265625,53,114
day2,sampling_only,ring8,0,1,sabre,9,1024,QAOA_p1,4.18359375,53,114
day2,sampling_only,ring8,0,1,sabre,10,1024,QAOA_p1,4.1484375,53,114
day2,sampling_only,ring8,0,1,sabre,11,1024,QAOA_p1,4.103515625,53,114
day2,sampling_only,ring8,0,1,sabre,12,1024,QAOA_p1,4.01953125,53,114
day2,sampling_only,ring8,0,1,sabre,13,1024,QAOA_p1,4.12890625,53,114
day2,sampling_only,ring8,0,1,sabre,14,1024,QAOA_p1,4.0546875,53,114
day2,sampling_only,ring8,0,1,sabre,15,1024,QAOA_p1,4.18359375,53,114
day2,sampling_only,ring8,0,1,sabre,16,1024,QAOA_p1,4.078125,53,114
day2,sampling_only,ring8,0,1,sabre,17,1024,QAOA_p1,4.15234375,53,114
day2,sampling_only,ring8,0,1,sabre,18,1024,QAOA_p1,4.08984375,53,114
day2,sampling_only,ring8,0,1,sabre,19,1024,QAOA_p1,4.173828125,53,114
day2,sampling_only,ring8,0,1,sabre,0,16,QAOA_p2,3.75,103,200
day2,sampling_only,ring8,0,1,sabre,1,16,QAOA_p2,4.375,103,200
day2,sampling_only,ring8,0,1,sabre,2,16,QAOA_p2,3.875,103,200
day2,sampling_only,ring8,0,1,sabre,3,16,QAOA_p2,4.25,103,200
day2,sampling_only,ring8,0,1,sabre,4,16,QAOA_p2,4.25,103,200
day2,sampling_only,ring8,0,1,sabre,5,16,QAOA_p2,3.625,103,200
day2,sampling_only,ring8,0,1,sabre,6,16,QAOA_p2,4.125,103,200
day2,sampling_only,ring8,0,1,sabre,7,16,QAOA_p2,4.125,103,200
day2,sampling_only,ring8,0,1,sabre,8,16,QAOA_p2,4.375,103,200
day2,sampling_only,ring8,0,1,sabre,9,16,QAOA_p2,3.75,103,200
day2,sampling_only,ring8,0,1,sabre,10,16,QAOA_p2,4.125,103,200
day2,sampling_only,ring8,0,1,sabre,11,16,QAOA_p2,4.25,103,200
day2,sampling_only,ring8,0,1,sabre,12,16,QAOA_p2,4.25,103,200
day2,sampling_only,ring8,0,1,sabre,13,16,QAOA_p2,3.875,103,200
day2,sampling_only,ring8,0,1,sabre,14,16,QAOA_p2,4.0,103,200
day2,sampling_only,ring8,0,1,sabre,15,16,QAOA_p2,3.75,103,200
day2,sampling_only,ring8,0,1,sabre,16,16,QAOA_p2,3.625,103,200
day2,sampling_only,ring8,0,1,sabre,17,16,QAOA_p2,3.5,103,200
day2,sampling_only,ring8,0,1,sabre,18,16,QAOA_p2,4.0,103,200
day2,sampling_only,ring8,0,1,sabre,19,16,QAOA_p2,4.375,103,200
day2,sampling_only,ring8,0,1,sabre,0,32,QAOA_p2,3.8125,103,200
day2,sampling_only,ring8,0,1,sabre,1,32,QAOA_p2,4.125,103,200
day2,sampling_only,ring8,0,1,sabre,2,32,QAOA_p2,3.8125,103,200
day2,sampling_only,ring8,0,1,sabre,3,32,QAOA_p2,3.6875,103,200
day2,sampling_only,ring8,0,1,sabre,4,32,QAOA_p2,4.0,103,200
day2,sampling_only,ring8,0,1,sabre,5,32,QAOA_p2,3.8125,103,200
day2,sampling_only,ring8,0,1,sabre,6,32,QAOA_p2,4.3125,103,200
day2,sampling_only,ring8,0,1,sabre,7,32,QAOA_p2,3.8125,103,200
day2,sampling_only,ring8,0,1,sabre,8,32,QAOA_p2,4.25,103,200
day2,sampling_only,ring8,0,1,sabre,9,32,QAOA_p2,3.75,103,200
day2,sampling_only,ring8,0,1,sabre,10,32,QAOA_p2,4.0625,103,200
day2,sampling_only,ring8,0,1,sabre,11,32,QAOA_p2,4.375,103,200
day2,sampling_only,ring8,0,1,sabre,12,32,QAOA_p2,4.3125,103,200
day2,sampling_only,ring8,0,1,sabre,13,32,QAOA_p2,3.75,103,200
day2,sampling_only,ring8,0,1,sabre,14,32,QAOA_p2,4.0625,103,200
day2,sampling_only,ring8,0,1,sabre,15,32,QAOA_p2,4.0,103,200
day2,sampling_only,ring8,0,1,sabre,16,32,QAOA_p2,4.0,103,200
day2,sampling_only,ring8,0,1,sabre,17,32,QAOA_p2,3.5,103,200
day2,sampling_only,ring8,0,1,sabre,18,32,QAOA_p2,4.25,103,200
day2,sampling_only,ring8,0,1,sabre,19,32,QAOA_p2,4.125,103,200
day2,sampling_only,ring8,0,1,sabre,0,64,QAOA_p2,4.15625,103,200
day2,sampling_only,ring8,0,1,sabre,1,64,QAOA_p2,4.03125,103,200
day2,sampling_only,ring8,0,1,sabre,2,64,QAOA_p2,4.09375,103,200
day2,sampling_only,ring8,0,1,sabre,3,64,QAOA_p2,3.90625,103,200
day2,sampling_only,ring8,0,1,sabre,4,64,QAOA_p2,3.9375,103,200
day2,sampling_only,ring8,0,1,sabre,5,64,QAOA_p2,3.9375,103,200
day2,sampling_only,ring8,0,1,sabre,6,64,QAOA_p2,4.1875,103,200
day2,sampling_only,ring8,0,1,sabre,7,64,QAOA_p2,3.875,103,200
day2,sampling_only,ring8,0,1,sabre,8,64,QAOA_p2,4.25,103,200
day2,sampling_only,ring8,0,1,sabre,9,64,QAOA_p2,4.0625,103,200
day2,sampling_only,ring8,0,1,sabre,10,64,QAOA_p2,4.28125,103,200
day2,sampling_only,ring8,0,1,sabre,11,64,QAOA_p2,4.0625,103,200
day2,sampling_only,ring8,0,1,sabre,12,64,QAOA_p2,4.25,103,200
day2,sampling_only,ring8,0,1,sabre,13,64,QAOA_p2,4.0625,103,200
day2,sampling_only,ring8,0,1,sabre,14,64,QAOA_p2,3.90625,103,200
day2,sampling_only,ring8,0,1,sabre,15,64,QAOA_p2,4.03125,103,200
day2,sampling_only,ring8,0,1,sabre,16,64,QAOA_p2,4.0,103,200
day2,sampling_only,ring8,0,1,sabre,17,64,QAOA_p2,3.78125,103,200
day2,sampling_only,ring8,0,1,sabre,18,64,QAOA_p2,4.21875,103,200
day2,sampling_only,ring8,0,1,sabre,19,64,QAOA_p2,4.09375,103,200
day2,sampling_only,ring8,0,1,sabre,0,256,QAOA_p2,4.0859375,103,200
day2,sampling_only,ring8,0,1,sabre,1,256,QAOA_p2,4.0,103,200
day2,sampling_only,ring8,0,1,sabre,2,256,QAOA_p2,3.96875,103,200
day2,sampling_only,ring8,0,1,sabre,3,256,QAOA_p2,4.2265625,103,200
day2,sampling_only,ring8,0,1,sabre,4,256,QAOA_p2,3.9609375,103,200
day2,sampling_only,ring8,0,1,sabre,5,256,QAOA_p2,4.046875,103,200
day2,sampling_only,ring8,0,1,sabre,6,256,QAOA_p2,4.125,103,200
day2,sampling_only,ring8,0,1,sabre,7,256,QAOA_p2,4.1953125,103,200
day2,sampling_only,ring8,0,1,sabre,8,256,QAOA_p2,4.140625,103,200
day2,sampling_only,ring8,0,1,sabre,9,256,QAOA_p2,4.125,103,200
day2,sampling_only,ring8,0,1,sabre,10,256,QAOA_p2,4.109375,103,200
day2,sampling_only,ring8,0,1,sabre,11,256,QAOA_p2,4.0625,103,200
day2,sampling_only,ring8,0,1,sabre,12,256,QAOA_p2,4.1328125,103,200
day2,sampling_only,ring8,0,1,sabre,13,256,QAOA_p2,3.984375,103,200
day2,sampling_only,ring8,0,1,sabre,14,256,QAOA_p2,4.0234375,103,200
day2,sampling_only,ring8,0,1,sabre,15,256,QAOA_p2,4.1328125,103,200
day2,sampling_only,ring8,0,1,sabre,16,256,QAOA_p2,3.9765625,103,200
day2,sampling_only,ring8,0,1,sabre,17,256,QAOA_p2,4.0546875,103,200
day2,sampling_only,ring8,0,1,sabre,18,256,QAOA_p2,4.078125,103,200
day2,sampling_only,ring8,0,1,sabre,19,256,QAOA_p2,4.09375,103,200
day2,sampling_only,ring8,0,1,sabre,0,1024,QAOA_p2,4.08203125,103,200
day2,sampling_only,ring8,0,1,sabre,1,1024,QAOA_p2,4.037109375,103,200
day2,sampling_only,ring8,0,1,sabre,2,1024,QAOA_p2,4.07421875,103,200
day2,sampling_only,ring8,0,1,sabre,3,1024,QAOA_p2,4.10546875,103,200
day2,sampling_only,ring8,0,1,sabre,4,1024,QAOA_p2,4.00390625,103,200
day2,sampling_only,ring8,0,1,sabre,5,1024,QAOA_p2,4.060546875,103,200
day2,sampling_only,ring8,0,1,sabre,6,1024,QAOA_p2,4.087890625,103,200
day2,sampling_only,ring8,0,1,sabre,7,1024,QAOA_p2,4.16015625,103,200
day2,sampling_only,ring8,0,1,sabre,8,1024,QAOA_p2,4.173828125,103,200
day2,sampling_only,ring8,0,1,sabre,9,1024,QAOA_p2,4.068359375,103,200
day2,sampling_only,ring8,0,1,sabre,10,1024,QAOA_p2,4.060546875,103,200
day2,sampling_only,ring8,0,1,sabre,11,1024,QAOA_p2,4.08984375,103,200
day2,sampling_only,ring8,0,1,sabre,12,1024,QAOA_p2,4.05078125,103,200
day2,sampling_only,ring8,0,1,sabre,13,1024,QAOA_p2,4.05859375,103,200
day2,sampling_only,ring8,0,1,sabre,14,1024,QAOA_p2,4.072265625,103,200
day2,sampling_only,ring8,0,1,sabre,15,1024,QAOA_p2,4.09765625,103,200
day2,sampling_only,ring8,0,1,sabre,16,1024,QAOA_p2,4.03515625,103,200
day2,sampling_only,ring8,0,1,sabre,17,1024,QAOA_p2,4.060546875,103,200
day2,sampling_only,ring8,0,1,sabre,18,1024,QAOA_p2,4.06640625,103,200
day2,sampling_only,ring8,0,1,sabre,19,1024,QAOA_p2,4.109375,103,200
day2,sampling_only,ring8,0,1,sabre,0,16,RandomBaseline,3.625,4,32
day2,sampling_only,ring8,0,1,sabre,1,16,RandomBaseline,4.625,4,32
day2,sampling_only,ring8,0,1,sabre,2,16,RandomBaseline,4.75,4,32
day2,sampling_only,ring8,0,1,sabre,3,16,RandomBaseline,3.625,4,32
day2,sampling_only,ring8,0,1,sabre,4,16,RandomBaseline,3.625,4,32
day2,sampling_only,ring8,0,1,sabre,5,16,RandomBaseline,3.875,4,32
day2,sampling_only,ring8,0,1,sabre,6,16,RandomBaseline,4.375,4,32
day2,sampling_only,ring8,0,1,sabre,7,16,RandomBaseline,3.875,4,32
day2,sampling_only,ring8,0,1,sabre,8,16,RandomBaseline,4.125,4,32
day2,sampling_only,ring8,0,1,sabre,9,16,RandomBaseline,4.0,4,32
day2,sampling_only,ring8,0,1,sabre,10,16,RandomBaseline,4.5,4,32
day2,sampling_only,ring8,0,1,sabre,11,16,RandomBaseline,4.25,4,32
day2,sampling_only,ring8,0,1,sabre,12,16,RandomBaseline,3.625,4,32
day2,sampling_only,ring8,0,1,sabre,13,16,RandomBaseline,4.25,4,32
day2,sampling_only,ring8,0,1,sabre,14,16,RandomBaseline,3.75,4,32
day2,sampling_only,ring8,0,1,sabre,15,16,RandomBaseline,4.375,4,32
day2,sampling_only,ring8,0,1,sabre,16,16,RandomBaseline,4.0,4,32
day2,sampling_only,ring8,0,1,sabre,17,16,RandomBaseline,4.125,4,32
day2,sampling_only,ring8,0,1,sabre,18,16,RandomBaseline,4.625,4,32
day2,sampling_only,ring8,0,1,sabre,19,16,RandomBaseline,4.25,4,32
day2,sampling_only,ring8,0,1,sabre,0,32,RandomBaseline,3.9375,4,32
day2,sampling_only,ring8,0,1,sabre,1,32,RandomBaseline,4.25,4,32
day2,sampling_only,ring8,0,1,sabre,2,32,RandomBaseline,4.5,4,32
day2,sampling_only,ring8,0,1,sabre,3,32,RandomBaseline,3.8125,4,32
day2,sampling_only,ring8,0,1,sabre,4,32,RandomBaseline,3.5625,4,32
day2,sampling_only,ring8,0,1,sabre,5,32,RandomBaseline,3.4375,4,32
day2,sampling_only,ring8,0,1,sabre,6,32,RandomBaseline,4.375,4,32
day2,sampling_only,ring8,0,1,sabre,7,32,RandomBaseline,3.9375,4,32
day2,sampling_only,ring8,0,1,sabre,8,32,RandomBaseline,4.0,4,32
day2,sampling_only,ring8,0,1,sabre,9,32,RandomBaseline,4.1875,4,32
day2,sampling_only,ring8,0,1,sabre,10,32,RandomBaseline,4.5,4,32
day2,sampling_only,ring8,0,1,sabre,11,32,RandomBaseline,3.875,4,32
day2,sampling_only,ring8,0,1,sabre,12,32,RandomBaseline,3.6875,4,32
day2,sampling_only,ring8,0,1,sabre,13,32,RandomBaseline,4.0,4,32
day2,sampling_only,ring8,0,1,sabre,14,32,RandomBaseline,4.125,4,32
day2,sampling_only,ring8,0,1,sabre,15,32,RandomBaseline,4.4375,4,32
day2,sampling_only,ring8,0,1,sabre,16,32,RandomBaseline,4.4375,4,32
day2,sampling_only,ring8,0,1,sabre,17,32,RandomBaseline,4.0,4,32
day2,sampling_only,ring8,0,1,sabre,18,32,RandomBaseline,4.1875,4,32
day2,sampling_only,ring8,0,1,sabre,19,32,RandomBaseline,4.125,4,32
day2,sampling_only,ring8,0,1,sabre,0,64,RandomBaseline,4.09375,4,32
day2,sampling_only,ring8,0,1,sabre,1,64,RandomBaseline,4.09375,4,32
day2,sampling_only,ring8,0,1,sabre,2,64,RandomBaseline,4.40625,4,32
day2,sampling_only,ring8,0,1,sabre,3,64,RandomBaseline,3.96875,4,32
day2,sampling_only,ring8,0,1,sabre,4,64,RandomBaseline,3.8125,4,32
day2,sampling_only,ring8,0,1,sabre,5,64,RandomBaseline,3.5625,4,32
day2,sampling_only,ring8,0,1,sabre,6,64,RandomBaseline,4.21875,4,32
day2,sampling_only,ring8,0,1,sabre,7,64,RandomBaseline,4.1875,4,32
day2,sampling_only,ring8,0,1,sabre,8,64,RandomBaseline,3.9375,4,32
day2,sampling_only,ring8,0,1,sabre,9,64,RandomBaseline,4.15625,4,32
day2,sampling_only,ring8,0,1,sabre,10,64,RandomBaseline,4.34375,4,32
day2,sampling_only,ring8,0,1,sabre,11,64,RandomBaseline,4.03125,4,32
day2,sampling_only,ring8,0,1,sabre,12,64,RandomBaseline,3.78125,4,32
day2,sampling_only,ring8,0,1,sabre,13,64,RandomBaseline,3.9375,4,32
day2,sampling_only,ring8,0,1,sabre,14,64,RandomBaseline,4.09375,4,32
day2,sampling_only,ring8,0,1,sabre,15,64,RandomBaseline,4.28125,4,32
day2,sampling_only,ring8,0,1,sabre,16,64,RandomBaseline,4.125,4,32
day2,sampling_only,ring8,0,1,sabre,17,64,RandomBaseline,4.0,4,32
day2,sampling_only,ring8,0,1,sabre,18,64,RandomBaseline,4.28125,4,32
day2,sampling_only,ring8,0,1,sabre,19,64,RandomBaseline,3.875,4,32
day2,sampling_only,ring8,0,1,sabre,0,256,RandomBaseline,4.03125,4,32
day2,sampling_only,ring8,0,1,sabre,1,256,RandomBaseline,4.0,4,32
day2,sampling_only,ring8,0,1,sabre,2,256,RandomBaseline,4.015625,4,32
day2,sampling_only,ring8,0,1,sabre,3,256,RandomBaseline,4.015625,4,32
day2,sampling_only,ring8,0,1,sabre,4,256,RandomBaseline,3.96875,4,32
day2,sampling_only,ring8,0,1,sabre,5,256,RandomBaseline,3.8203125,4,32
day2,sampling_only,ring8,0,1,sabre,6,256,RandomBaseline,4.09375,4,32
day2,sampling_only,ring8,0,1,sabre,7,256,RandomBaseline,4.2734375,4,32
