instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
maxcut_test,0,1,sabre,1,256,QAOA_p2,3.2890625,131,232
maxcut_test,0,1,sabre,2,256,QAOA_p2,3.20703125,131,232
maxcut_test,0,1,sabre,3,256,QAOA_p2,3.21484375,131,232
maxcut_test,0,1,sabre,4,256,QAOA_p2,3.17578125,131,232
maxcut_test,0,1,sabre,5,256,QAOA_p2,3.11328125,131,232
maxcut_test,0,1,sabre,6,256,QAOA_p2,3.21875,131,232
maxcut_test,0,1,sabre,7,256,QAOA_p2,3.34375,131,232
maxcut_test,0,1,sabre,8,256,QAOA_p2,3.16796875,131,232
maxcut_test,0,1,sabre,9,256,QAOA_p2,3.20703125,131,232
maxcut_test,0,1,sabre,10,256,QAOA_p2,3.25,131,232
maxcut_test,0,1,sabre,11,256,QAOA_p2,3.1484375,131,232
maxcut_test,0,1,sabre,12,256,QAOA_p2,3.078125,131,232
maxcut_test,0,1,sabre,13,256,QAOA_p2,3.109375,131,232
maxcut_test,0,1,sabre,14,256,QAOA_p2,3.22265625,131,232
maxcut_test,0,1,sabre,15,256,QAOA_p2,3.26953125,131,232
maxcut_test,0,1,sabre,16,256,QAOA_p2,3.22265625,131,232
maxcut_test,0,1,sabre,17,256,QAOA_p2,3.25390625,131,232
maxcut_test,0,1,sabre,18,256,QAOA_p2,3.21875,131,232
maxcut_test,0,1,sabre,19,256,QAOA_p2,3.16015625,131,232
maxcut_test,0,1,sabre,0,1024,QAOA_p2,3.240234375,131,232
maxcut_test,0,1,sabre,1,1024,QAOA_p2,3.2236328125,131,232
maxcut_test,0,1,sabre,2,1024,QAOA_p2,3.20703125,131,232
maxcut_test,0,1,sabre,3,1024,QAOA_p2,3.2197265625,131,232
maxcut_test,0,1,sabre,4,1024,QAOA_p2,3.2138671875,131,232
maxcut_test,0,1,sabre,5,1024,QAOA_p2,3.169921875,131,232
maxcut_test,0,1,sabre,6,1024,QAOA_p2,3.23828125,131,232
maxcut_test,0,1,sabre,7,1024,QAOA_p2,3.23046875,131,232
maxcut_test,0,1,sabre,8,1024,QAOA_p2,3.2216796875,131,232
maxcut_test,0,1,sabre,9,1024,QAOA_p2,3.1953125,131,232
maxcut_test,0,1,sabre,10,1024,QAOA_p2,3.185546875,131,232
maxcut_test,0,1,sabre,11,1024,QAOA_p2,3.2080078125,131,232
maxcut_test,0,1,sabre,12,1024,QAOA_p2,3.177734375,131,232
maxcut_test,0,1,sabre,13,1024,QAOA_p2,3.19140625,131,232
maxcut_test,0,1,sabre,14,1024,QAOA_p2,3.228515625,131,232
maxcut_test,0,1,sabre,15,1024,QAOA_p2,3.21875,131,232
maxcut_test,0,1,sabre,16,1024,QAOA_p2,3.220703125,131,232
