instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
ring8,0,1,sabre,17,16,QAOA_p2,3.5,103,200
ring8,0,1,sabre,18,16,QAOA_p2,4.0,103,200
ring8,0,1,sabre,19,16,QAOA_p2,4.375,103,200
ring8,0,1,sabre,0,32,QAOA_p2,3.8125,103,200
ring8,0,1,sabre,1,32,QAOA_p2,4.125,103,200
ring8,0,1,sabre,2,32,QAOA_p2,3.8125,103,200
ring8,0,1,sabre,3,32,QAOA_p2,3.6875,103,200
ring8,0,1,sabre,4,32,QAOA_p2,4.0,103,200
ring8,0,1,sabre,5,32,QAOA_p2,3.8125,103,200
ring8,0,1,sabre,6,32,QAOA_p2,4.3125,103,200
ring8,0,1,sabre,7,32,QAOA_p2,3.8125,103,200
ring8,0,1,sabre,8,32,QAOA_p2,4.25,103,200
ring8,0,1,sabre,9,32,QAOA_p2,3.75,103,200
ring8,0,1,sabre,10,32,QAOA_p2,4.0625,103,200
ring8,0,1,sabre,11,32,QAOA_p2,4.375,103,200
ring8,0,1,sabre,12,32,QAOA_p2,4.3125,103,200
ring8,0,1,sabre,13,32,QAOA_p2,3.75,103,200
ring8,0,1,sabre,14,32,QAOA_p2,4.0625,103,200
ring8,0,1,sabre,15,32,QAOA_p2,4.0,103,200
ring8,0,1,sabre,16,32,QAOA_p2,4.0,103,200
ring8,0,1,sabre,17,32,QAOA_p2,3.5,103,200
ring8,0,1,sabre,18,32,QAOA_p2,4.25,103,200
ring8,0,1,sabre,19,32,QAOA_p2,4.125,103,200
ring8,0,1,sabre,0,64,QAOA_p2,4.15625,103,200
ring8,0,1,sabre,1,64,QAOA_p2,4.03125,103,200
ring8,0,1,sabre,2,64,QAOA_p2,4.09375,103,200
ring8,0,1,sabre,3,64,QAOA_p2,3.90625,103,200
ring8,0,1,sabre,4,64,QAOA_p2,3.9375,103,200
ring8,0,1,sabre,5,64,QAOA_p2,3.9375,103,200
ring8,0,1,sabre,6,64,QAOA_p2,4.1875,103,200
ring8,0,1,sabre,7,64,QAOA_p2,3.875,103,200
ring8,0,1,sabre,8,64,QAOA_p2,4.25,103,200
ring8,0,1,sabre,9,64,QAOA_p2,4.0625,103,200
ring8,0,1,sabre,10,64,QAOA_p2,4.28125,103,200
ring8,0,1,sabre,11,64,QAOA_p2,4.0625,103,200
ring8,0,1,sabre,12,64,QAOA_p2,4.25,103,200
ring8,0,1,sabre,13,64,QAOA_p2,4.0625,103,200
ring8,0,1,sabre,14,64,QAOA_p2,3.90625,103,200
ring8,0,1,sabre,15,64,QAOA_p2,4.03125,103,200
ring8,0,1,sabre,16,64,QAOA_p2,4.0,103,200
ring8,0,1,sabre,17,64,QAOA_p2,3.78125,103,200
ring8,0,1,sabre,18,64,QAOA_p2,4.21875,103,200
ring8,0,1,sabre,19,64,QAOA_p2,4.09375,103,200
ring8,0,1,sabre,0,256,QAOA_p2,4.0859375,103,200
ring8,0,1,sabre,1,256,QAOA_p2,4.0,103,200
ring8,0,1,sabre,2,256,QAOA_p2,3.96875,103,200
ring8,0,1,sabre,3,256,QAOA_p2,4.2265625,103,200
ring8,0,1,sabre,4,256,QAOA_p2,3.9609375,103,200
ring8,0,1,sabre,5,256,QAOA_p2,4.046875,103,200
ring8,0,1,sabre,6,256,QAOA_p2,4.125,103,200
ring8,0,1,sabre,7,256,QAOA_p2,4.1953125,103,200
ring8,0,1,sabre,8,256,QAOA_p2,4.140625,103,200
ring8,0,1,sabre,9,256,QAOA_p2,4.125,103,200
ring8,0,1,sabre,10,256,QAOA_p2,4.109375,103,200
ring8,0,1,sabre,11,256,QAOA_p2,4.0625,103,200
ring8,0,1,sabre,12,256,QAOA_p2,4.1328125,103,200
ring8,0,1,sabre,13,256,QAOA_p2,3.984375,103,200
ring8,0,1,sabre,14,256,QAOA_p2,4.0234375,103,200
ring8,0,1,sabre,15,256,QAOA_p2,4.1328125,103,200
ring8,0,1,sabre,16,256,QAOA_p2,3.9765625,103,200
ring8,0,1,sabre,17,256,QAOA_p2,4.0546875,103,200
ring8,0,1,sabre,18,256,QAOA_p2,4.078125,103,200
ring8,0,1,sabre,19,256,QAOA_p2,4.09375,103,200
ring8,0,1,sabre,0,1024,QAOA_p2,4.08203125,103,200
ring8,0,1,sabre,1,1024,QAOA_p2,4.037109375,103,200
ring8,0,1,sabre,2,1024,QAOA_p2,4.07421875,103,200
ring8,0,1,sabre,3,1024,QAOA_p2,4.10546875,103,200
ring8,0,1,sabre,4,1024,QAOA_p2,4.00390625,103,200
ring8,0,1,sabre,5,1024,QAOA_p2,4.060546875,103,200
ring8,0,1,sabre,6,1024,QAOA_p2,4.087890625,103,200
ring8,0,1,sabre,7,1024,QAOA_p2,4.16015625,103,200
ring8,0,1,sabre,8,1024,QAOA_p2,4.173828125,103,200
ring8,0,1,sabre,9,1024,QAOA_p2,4.068359375,103,200
ring8,0,1,sabre,10,1024,QAOA_p2,4.060546875,103,200
ring8,0,1,sabre,11,1024,QAOA_p2,4.08984375,103,200
ring8,0,1,sabre,12,1024,QAOA_p2,4.05078125,103,200
ring8,0,1,sabre,13,1024,QAOA_p2,4.05859375,103,200
ring8,0,1,sabre,14,1024,QAOA_p2,4.072265625,103,200
ring8,0,1,sabre,15,1024,QAOA_p2,4.09765625,103,200
ring8,0,1,sabre,16,1024,QAOA_p2,4.03515625,103,200
ring8,0,1,sabre,17,1024,QAOA_p2,4.060546875,103,200
ring8,0,1,sabre,18,1024,QAOA_p2,4.06640625,103,200
ring8,0,1,sabre,19,1024,QAOA_p2,4.109375,103,200
ring8,0,1,sabre,0,16,RandomBaseline,3.625,4,32
ring8,0,1,sabre,1,16,RandomBaseline,4.625,4,32
ring8,0,1,sabre,2,16,RandomBaseline,4.75,4,32
ring8,0,1,sabre,3,16,RandomBaseline,3.625,4,32
ring8,0,1,sabre,4,16,RandomBaseline,3.625,4,32
ring8,0,1,sabre,5,16,RandomBaseline,3.875,4,32
ring8,0,1,sabre,6,16,RandomBaseline,4.375,4,32
ring8,0,1,sabre,7,16,RandomBaseline,3.875,4,32
ring8,0,1,sabre,8,16,RandomBaseline,4.125,4,32
ring8,0,1,sabre,9,16,RandomBaseline,4.0,4,32
ring8,0,1,sabre,10,16,RandomBaseline,4.5,4,32
ring8,0,1,sabre,11,16,RandomBaseline,4.25,4,32
ring8,0,1,sabre,12,16,RandomBaseline,3.625,4,32
ring8,0,1,sabre,13,16,RandomBaseline,4.25,4,32
ring8,0,1,sabre,14,16,RandomBaseline,3.75,4,32
ring8,0,1,sabre,15,16,RandomBaseline,4.375,4,32
ring8,0,1,sabre,16,16,RandomBaseline,4.0,4,32
ring8,0,1,sabre,17,16,RandomBaseline,4.125,4,32
ring8,0,1,sabre,18,16,RandomBaseline,4.625,4,32
ring8,0,1,sabre,19,16,RandomBaseline,4.25,4,32
ring8,0,1,sabre,0,32,RandomBaseline,3.9375,4,32
ring8,0,1,sabre,1,32,RandomBaseline,4.25,4,32
ring8,0,1,sabre,2,32,RandomBaseline,4.5,4,32
ring8,0,1,sabre,3,32,RandomBaseline,3.8125,4,32
ring8,0,1,sabre,4,32,RandomBaseline,3.5625,4,32
ring8,0,1,sabre,5,32,RandomBaseline,3.4375,4,32
ring8,0,1,sabre,6,32,RandomBaseline,4.375,4,32
ring8,0,1,sabre,7,32,RandomBaseline,3.9375,4,32
ring8,0,1,sabre,8,32,RandomBaseline,4.0,4,32
ring8,0,1,sabre,9,32,RandomBaseline,4.1875,4,32
ring8,0,1,sabre,10,32,RandomBaseline,4.5,4,32
ring8,0,1,sabre,11,32,RandomBaseline,3.875,4,32
ring8,0,1,sabre,12,32,RandomBaseline,3.6875,4,32
ring8,0,1,sabre,13,32,RandomBaseline,4.0,4,32
ring8,0,1,sabre,14,32,RandomBaseline,4.125,4,32
ring8,0,1,sabre,15,32,RandomBaseline,4.4375,4,32
ring8,0,1,sabre,16,32,RandomBaseline,4.4375,4,32
ring8,0,1,sabre,17,32,RandomBaseline,4.0,4,32
ring8,0,1,sabre,18,32,RandomBaseline,4.1875,4,32
ring8,0,1,sabre,19,32,RandomBaseline,4.125,4,32
ring8,0,1,sabre,0,64,RandomBaseline,4.09375,4,32
ring8,0,1,sabre,1,64,RandomBaseline,4.09375,4,32
ring8,0,1,sabre,2,64,RandomBaseline,4.40625,4,32
ring8,0,1,sabre,3,64,RandomBaseline,3.96875,4,32
ring8,0,1,sabre,4,64,RandomBaseline,3.8125,4,32
ring8,0,1,sabre,5,64,RandomBaseline,3.5625,4,32
ring8,0,1,sabre,6,64,RandomBaseline,4.21875,4,32
ring8,0,1,sabre,7,64,RandomBaseline,4.1875,4,32
ring8,0,1,sabre,8,64,RandomBaseline,3.9375,4,32
ring8,0,1,sabre,9,64,RandomBaseline,4.15625,4,32
ring8,0,1,sabre,10,64,RandomBaseline,4.34375,4,32
ring8,0,1,sabre,11,64,RandomBaseline,4.03125,4,32
ring8,0,1,sabre,12,64,RandomBaseline,3.78125,4,32
ring8,0,1,sabre,13,64,RandomBaseline,3.9375,4,32
ring8,0,1,sabre,14,64,RandomBaseline,4.09375,4,32
ring8,0,1,sabre,15,64,RandomBaseline,4.28125,4,32
ring8,0,1,sabre,16,64,RandomBaseline,4.125,4,32
ring8,0,1,sabre,17,64,RandomBaseline,4.0,4,32
ring8,0,1,sabre,18,64,RandomBaseline,4.28125,4,32
ring8,0,1,sabre,19,64,RandomBaseline,3.875,4,32
ring8,0,1,sabre,0,256,RandomBaseline,4.03125,4,32
ring8,0,1,sabre,1,256,RandomBaseline,4.0,4,32
ring8,0,1,sabre,2,256,RandomBaseline,4.015625,4,32
ring8,0,1,sabre,3,256,RandomBaseline,4.015625,4,32
ring8,0,1,sabre,4,256,RandomBaseline,3.96875,4,32
ring8,0,1,sabre,5,256,RandomBaseline,3.8203125,4,32
ring8,0,1,sabre,6,256,RandomBaseline,4.09375,4,32
ring8,0,1,sabre,7,256,RandomBaseline,4.2734375,4,32
ring8,0,1,sabre,8,256,RandomBaseline,4.0390625,4,32
ring8,0,1,sabre,9,256,RandomBaseline,4.015625,4,32
ring8,0,1,sabre,10,256,RandomBaseline,4.09375,4,32
ring8,0,1,sabre,11,256,RandomBaseline,4.0234375,4,32
ring8,0,1,sabre,12,256,RandomBaseline,3.75,4,32
ring8,0,1,sabre,13,256,RandomBaseline,3.90625,4,32
ring8,0,1,sabre,14,256,RandomBaseline,4.0859375,4,32
ring8,0,1,sabre,15,256,RandomBaseline,4.078125,4,32
ring8,0,1,sabre,16,256,RandomBaseline,4.0390625,4,32
ring8,0,1,sabre,17,256,RandomBaseline,3.9609375,4,32
ring8,0,1,sabre,18,256,RandomBaseline,4.03125,4,32
ring8,0,1,sabre,19,256,RandomBaseline,4.0546875,4,32
ring8,0,1,sabre,0,1024,RandomBaseline,4.048828125,4,32
ring8,0,1,sabre,1,1024,RandomBaseline,3.984375,4,32
ring8,0,1,sabre,2,1024,RandomBaseline,4.029296875,4,32
ring8,0,1,sabre,3,1024,RandomBaseline,4.001953125,4,32
ring8,0,1,sabre,4,1024,RandomBaseline,3.98828125,4,32
ring8,0,1,sabre,5,1024,RandomBaseline,3.912109375,4,32
ring8,0,1,sabre,6,1024,RandomBaseline,4.046875,4,32
ring8,0,1,sabre,7,1024,RandomBaseline,4.0859375,4,32
ring8,0,1,sabre,8,1024,RandomBaseline,4.033203125,4,32
ring8,0,1,sabre,9,1024,RandomBaseline,3.97265625,4,32
ring8,0,1,sabre,10,1024,RandomBaseline,4.025390625,4,32
ring8,0,1,sabre,11,1024,RandomBaseline,4.02734375,4,32
ring8,0,1,sabre,12,1024,RandomBaseline,3.88671875,4,32
ring8,0,1,sabre,13,1024,RandomBaseline,3.970703125,4,32
ring8,0,1,sabre,14,1024,RandomBaseline,4.0078125,4,32
ring8,0,1,sabre,15,1024,RandomBaseline,4.021484375,4,32
ring8,0,1,sabre,16,1024,RandomBaseline,4.048828125,4,32
ring8,0,1,sabre,17,1024,RandomBaseline,3.99609375,4,32
ring8,0,1,sabre,18,1024,RandomBaseline,4.037109375,4,32
ring8,0,1,sabre,19,1024,RandomBaseline,3.982421875,4,32
er_n8_p0.3_seed0,0,1,sabre,0,16,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,1,16,QAOA_p1,0.5625,15,79
er_n8_p0.3_seed0,0,1,sabre,2,16,QAOA_p1,0.6875,15,79
er_n8_p0.3_seed0,0,1,sabre,3,16,QAOA_p1,0.375,15,79
er_n8_p0.3_seed0,0,1,sabre,4,16,QAOA_p1,0.3125,15,79
er_n8_p0.3_seed0,0,1,sabre,5,16,QAOA_p1,0.5,15,79
er_n8_p0.3_seed0,0,1,sabre,6,16,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,7,16,QAOA_p1,0.6875,15,79
er_n8_p0.3_seed0,0,1,sabre,8,16,QAOA_p1,0.6875,15,79
er_n8_p0.3_seed0,0,1,sabre,9,16,QAOA_p1,0.5,15,79
er_n8_p0.3_seed0,0,1,sabre,10,16,QAOA_p1,0.625,15,79
er_n8_p0.3_seed0,0,1,sabre,11,16,QAOA_p1,0.25,15,79
er_n8_p0.3_seed0,0,1,sabre,12,16,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,13,16,QAOA_p1,0.5,15,79
er_n8_p0.3_seed0,0,1,sabre,14,16,QAOA_p1,0.5,15,79
er_n8_p0.3_seed0,0,1,sabre,15,16,QAOA_p1,0.5625,15,79
er_n8_p0.3_seed0,0,1,sabre,16,16,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,17,16,QAOA_p1,0.375,15,79
er_n8_p0.3_seed0,0,1,sabre,18,16,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,19,16,QAOA_p1,0.6875,15,79
er_n8_p0.3_seed0,0,1,sabre,0,32,QAOA_p1,0.40625,15,79
er_n8_p0.3_seed0,0,1,sabre,1,32,QAOA_p1,0.5625,15,79
er_n8_p0.3_seed0,0,1,sabre,2,32,QAOA_p1,0.625,15,79
er_n8_p0.3_seed0,0,1,sabre,3,32,QAOA_p1,0.59375,15,79
er_n8_p0.3_seed0,0,1,sabre,4,32,QAOA_p1,0.3125,15,79
er_n8_p0.3_seed0,0,1,sabre,5,32,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,6,32,QAOA_p1,0.40625,15,79
er_n8_p0.3_seed0,0,1,sabre,7,32,QAOA_p1,0.53125,15,79
er_n8_p0.3_seed0,0,1,sabre,8,32,QAOA_p1,0.5,15,79
er_n8_p0.3_seed0,0,1,sabre,9,32,QAOA_p1,0.59375,15,79
er_n8_p0.3_seed0,0,1,sabre,10,32,QAOA_p1,0.625,15,79
er_n8_p0.3_seed0,0,1,sabre,11,32,QAOA_p1,0.375,15,79
er_n8_p0.3_seed0,0,1,sabre,12,32,QAOA_p1,0.5,15,79
er_n8_p0.3_seed0,0,1,sabre,13,32,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,14,32,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,15,32,QAOA_p1,0.59375,15,79
er_n8_p0.3_seed0,0,1,sabre,16,32,QAOA_p1,0.46875,15,79
er_n8_p0.3_seed0,0,1,sabre,17,32,QAOA_p1,0.34375,15,79
er_n8_p0.3_seed0,0,1,sabre,18,32,QAOA_p1,0.34375,15,79
er_n8_p0.3_seed0,0,1,sabre,19,32,QAOA_p1,0.40625,15,79
er_n8_p0.3_seed0,0,1,sabre,0,64,QAOA_p1,0.453125,15,79
er_n8_p0.3_seed0,0,1,sabre,1,64,QAOA_p1,0.53125,15,79
er_n8_p0.3_seed0,0,1,sabre,2,64,QAOA_p1,0.546875,15,79
er_n8_p0.3_seed0,0,1,sabre,3,64,QAOA_p1,0.671875,15,79
er_n8_p0.3_seed0,0,1,sabre,4,64,QAOA_p1,0.375,15,79
er_n8_p0.3_seed0,0,1,sabre,5,64,QAOA_p1,0.53125,15,79
er_n8_p0.3_seed0,0,1,sabre,6,64,QAOA_p1,0.40625,15,79
er_n8_p0.3_seed0,0,1,sabre,7,64,QAOA_p1,0.453125,15,79
er_n8_p0.3_seed0,0,1,sabre,8,64,QAOA_p1,0.4375,15,79
er_n8_p0.3_seed0,0,1,sabre,9,64,QAOA_p1,0.640625,15,79
er_n8_p0.3_seed0,0,1,sabre,10,64,QAOA_p1,0.546875,15,79
er_n8_p0.3_seed0,0,1,sabre,11,64,QAOA_p1,0.46875,15,79
er_n8_p0.3_seed0,0,1,sabre,12,64,QAOA_p1,0.578125,15,79
er_n8_p0.3_seed0,0,1,sabre,13,64,QAOA_p1,0.359375,15,79
er_n8_p0.3_seed0,0,1,sabre,14,64,QAOA_p1,0.625,15,79
er_n8_p0.3_seed0,0,1,sabre,15,64,QAOA_p1,0.515625,15,79
er_n8_p0.3_seed0,0,1,sabre,16,64,QAOA_p1,0.484375,15,79
er_n8_p0.3_seed0,0,1,sabre,17,64,QAOA_p1,0.40625,15,79
er_n8_p0.3_seed0,0,1,sabre,18,64,QAOA_p1,0.453125,15,79
er_n8_p0.3_seed0,0,1,sabre,19,64,QAOA_p1,0.3125,15,79
er_n8_p0.3_seed0,0,1,sabre,0,256,QAOA_p1,0.46484375,15,79
er_n8_p0.3_seed0,0,1,sabre,1,256,QAOA_p1,0.57421875,15,79
er_n8_p0.3_seed0,0,1,sabre,2,256,QAOA_p1,0.52734375,15,79
er_n8_p0.3_seed0,0,1,sabre,3,256,QAOA_p1,0.54296875,15,79
er_n8_p0.3_seed0,0,1,sabre,4,256,QAOA_p1,0.5078125,15,79
er_n8_p0.3_seed0,0,1,sabre,5,256,QAOA_p1,0.50390625,15,79
er_n8_p0.3_seed0,0,1,sabre,6,256,QAOA_p1,0.53515625,15,79
er_n8_p0.3_seed0,0,1,sabre,7,256,QAOA_p1,0.484375,15,79
er_n8_p0.3_seed0,0,1,sabre,8,256,QAOA_p1,0.546875,15,79
er_n8_p0.3_seed0,0,1,sabre,9,256,QAOA_p1,0.57421875,15,79
er_n8_p0.3_seed0,0,1,sabre,10,256,QAOA_p1,0.5,15,79
er_n8_p0.3_seed0,0,1,sabre,11,256,QAOA_p1,0.484375,15,79
er_n8_p0.3_seed0,0,1,sabre,12,256,QAOA_p1,0.58203125,15,79
er_n8_p0.3_seed0,0,1,sabre,13,256,QAOA_p1,0.48046875,15,79
er_n8_p0.3_seed0,0,1,sabre,14,256,QAOA_p1,0.546875,15,79
er_n8_p0.3_seed0,0,1,sabre,15,256,QAOA_p1,0.5390625,15,79
er_n8_p0.3_seed0,0,1,sabre,16,256,QAOA_p1,0.453125,15,79
er_n8_p0.3_seed0,0,1,sabre,17,256,QAOA_p1,0.4453125,15,79
er_n8_p0.3_seed0,0,1,sabre,18,256,QAOA_p1,0.46875,15,79
er_n8_p0.3_seed0,0,1,sabre,19,256,QAOA_p1,0.54296875,15,79
er_n8_p0.3_seed0,0,1,sabre,0,1024,QAOA_p1,0.5146484375,15,79
er_n8_p0.3_seed0,0,1,sabre,1,1024,QAOA_p1,0.5458984375,15,79
er_n8_p0.3_seed0,0,1,sabre,2,1024,QAOA_p1,0.533203125,15,79
er_n8_p0.3_seed0,0,1,sabre,3,1024,QAOA_p1,0.509765625,15,79
er_n8_p0.3_seed0,0,1,sabre,4,1024,QAOA_p1,0.5126953125,15,79
er_n8_p0.3_seed0,0,1,sabre,5,1024,QAOA_p1,0.51171875,15,79
er_n8_p0.3_seed0,0,1,sabre,6,1024,QAOA_p1,0.4921875,15,79
er_n8_p0.3_seed0,0,1,sabre,7,1024,QAOA_p1,0.5322265625,15,79
er_n8_p0.3_seed0,0,1,sabre,8,1024,QAOA_p1,0.5146484375,15,79
er_n8_p0.3_seed0,0,1,sabre,9,1024,QAOA_p1,0.5615234375,15,79
er_n8_p0.3_seed0,0,1,sabre,10,1024,QAOA_p1,0.5009765625,15,79
er_n8_p0.3_seed0,0,1,sabre,11,1024,QAOA_p1,0.501953125,15,79
er_n8_p0.3_seed0,0,1,sabre,12,1024,QAOA_p1,0.537109375,15,79
er_n8_p0.3_seed0,0,1,sabre,13,1024,QAOA_p1,0.5029296875,15,79
er_n8_p0.3_seed0,0,1,sabre,14,1024,QAOA_p1,0.5361328125,15,79
er_n8_p0.3_seed0,0,1,sabre,15,1024,QAOA_p1,0.521484375,15,79
er_n8_p0.3_seed0,0,1,sabre,16,1024,QAOA_p1,0.5185546875,15,79
er_n8_p0.3_seed0,0,1,sabre,17,1024,QAOA_p1,0.537109375,15,79
er_n8_p0.3_seed0,0,1,sabre,18,1024,QAOA_p1,0.50390625,15,79
er_n8_p0.3_seed0,0,1,sabre,19,1024,QAOA_p1,0.498046875,15,79
er_n8_p0.3_seed0,0,1,sabre,0,16,QAOA_p2,0.875,26,126
er_n8_p0.3_seed0,0,1,sabre,1,16,QAOA_p2,1.1875,26,126
er_n8_p0.3_seed0,0,1,sabre,2,16,QAOA_p2,1.125,26,126
er_n8_p0.3_seed0,0,1,sabre,3,16,QAOA_p2,1.375,26,126
er_n8_p0.3_seed0,0,1,sabre,4,16,QAOA_p2,1.375,26,126
er_n8_p0.3_seed0,0,1,sabre,5,16,QAOA_p2,0.9375,26,126
er_n8_p0.3_seed0,0,1,sabre,6,16,QAOA_p2,1.4375,26,126
er_n8_p0.3_seed0,0,1,sabre,7,16,QAOA_p2,1.25,26,126
er_n8_p0.3_seed0,0,1,sabre,8,16,QAOA_p2,1.5,26,126
er_n8_p0.3_seed0,0,1,sabre,9,16,QAOA_p2,1.0,26,126
er_n8_p0.3_seed0,0,1,sabre,10,16,QAOA_p2,1.0625,26,126
er_n8_p0.3_seed0,0,1,sabre,11,16,QAOA_p2,1.4375,26,126
er_n8_p0.3_seed0,0,1,sabre,12,16,QAOA_p2,1.1875,26,126
er_n8_p0.3_seed0,0,1,sabre,13,16,QAOA_p2,0.875,26,126
er_n8_p0.3_seed0,0,1,sabre,14,16,QAOA_p2,1.6875,26,126
er_n8_p0.3_seed0,0,1,sabre,15,16,QAOA_p2,1.125,26,126
er_n8_p0.3_seed0,0,1,sabre,16,16,QAOA_p2,1.1875,26,126
er_n8_p0.3_seed0,0,1,sabre,17,16,QAOA_p2,1.3125,26,126
er_n8_p0.3_seed0,0,1,sabre,18,16,QAOA_p2,1.3125,26,126
er_n8_p0.3_seed0,0,1,sabre,19,16,QAOA_p2,1.625,26,126
er_n8_p0.3_seed0,0,1,sabre,0,32,QAOA_p2,1.34375,26,126
er_n8_p0.3_seed0,0,1,sabre,1,32,QAOA_p2,1.28125,26,126
er_n8_p0.3_seed0,0,1,sabre,2,32,QAOA_p2,1.40625,26,126
er_n8_p0.3_seed0,0,1,sabre,3,32,QAOA_p2,1.40625,26,126
er_n8_p0.3_seed0,0,1,sabre,4,32,QAOA_p2,1.3125,26,126
er_n8_p0.3_seed0,0,1,sabre,5,32,QAOA_p2,1.21875,26,126
er_n8_p0.3_seed0,0,1,sabre,6,32,QAOA_p2,1.34375,26,126
er_n8_p0.3_seed0,0,1,sabre,7,32,QAOA_p2,1.34375,26,126
er_n8_p0.3_seed0,0,1,sabre,8,32,QAOA_p2,1.46875,26,126
er_n8_p0.3_seed0,0,1,sabre,9,32,QAOA_p2,1.0625,26,126
er_n8_p0.3_seed0,0,1,sabre,10,32,QAOA_p2,1.125,26,126
er_n8_p0.3_seed0,0,1,sabre,11,32,QAOA_p2,1.375,26,126
er_n8_p0.3_seed0,0,1,sabre,12,32,QAOA_p2,1.25,26,126
er_n8_p0.3_seed0,0,1,sabre,13,32,QAOA_p2,1.0,26,126
er_n8_p0.3_seed0,0,1,sabre,14,32,QAOA_p2,1.53125,26,126
er_n8_p0.3_seed0,0,1,sabre,15,32,QAOA_p2,1.25,26,126
er_n8_p0.3_seed0,0,1,sabre,16,32,QAOA_p2,1.25,26,126
er_n8_p0.3_seed0,0,1,sabre,17,32,QAOA_p2,1.34375,26,126
er_n8_p0.3_seed0,0,1,sabre,18,32,QAOA_p2,1.65625,26,126
er_n8_p0.3_seed0,0,1,sabre,19,32,QAOA_p2,1.59375,26,126
er_n8_p0.3_seed0,0,1,sabre,0,64,QAOA_p2,1.296875,26,126
er_n8_p0.3_seed0,0,1,sabre,1,64,QAOA_p2,1.25,26,126
er_n8_p0.3_seed0,0,1,sabre,2,64,QAOA_p2,1.40625,26,126
er_n8_p0.3_seed0,0,1,sabre,3,64,QAOA_p2,1.3125,26,126
er_n8_p0.3_seed0,0,1,sabre,4,64,QAOA_p2,1.359375,26,126
er_n8_p0.3_seed0,0,1,sabre,5,64,QAOA_p2,1.1875,26,126
er_n8_p0.3_seed0,0,1,sabre,6,64,QAOA_p2,1.375,26,126
er_n8_p0.3_seed0,0,1,sabre,7,64,QAOA_p2,1.40625,26,126
er_n8_p0.3_seed0,0,1,sabre,8,64,QAOA_p2,1.453125,26,126
er_n8_p0.3_seed0,0,1,sabre,9,64,QAOA_p2,1.15625,26,126
er_n8_p0.3_seed0,0,1,sabre,10,64,QAOA_p2,1.234375,26,126
er_n8_p0.3_seed0,0,1,sabre,11,64,QAOA_p2,1.359375,26,126
er_n8_p0.3_seed0,0,1,sabre,12,64,QAOA_p2,1.171875,26,126
er_n8_p0.3_seed0,0,1,sabre,13,64,QAOA_p2,1.09375,26,126
er_n8_p0.3_seed0,0,1,sabre,14,64,QAOA_p2,1.328125,26,126
er_n8_p0.3_seed0,0,1,sabre,15,64,QAOA_p2,1.3125,26,126
er_n8_p0.3_seed0,0,1,sabre,16,64,QAOA_p2,1.25,26,126
er_n8_p0.3_seed0,0,1,sabre,17,64,QAOA_p2,1.40625,26,126
er_n8_p0.3_seed0,0,1,sabre,18,64,QAOA_p2,1.515625,26,126
er_n8_p0.3_seed0,0,1,sabre,19,64,QAOA_p2,1.3125,26,126
er_n8_p0.3_seed0,0,1,sabre,0,256,QAOA_p2,1.23828125,26,126
er_n8_p0.3_seed0,0,1,sabre,1,256,QAOA_p2,1.3203125,26,126
er_n8_p0.3_seed0,0,1,sabre,2,256,QAOA_p2,1.29296875,26,126
er_n8_p0.3_seed0,0,1,sabre,3,256,QAOA_p2,1.34765625,26,126
er_n8_p0.3_seed0,0,1,sabre,4,256,QAOA_p2,1.37109375,26,126
er_n8_p0.3_seed0,0,1,sabre,5,256,QAOA_p2,1.23828125,26,126
er_n8_p0.3_seed0,0,1,sabre,6,256,QAOA_p2,1.30859375,26,126
er_n8_p0.3_seed0,0,1,sabre,7,256,QAOA_p2,1.3359375,26,126
er_n8_p0.3_seed0,0,1,sabre,8,256,QAOA_p2,1.3359375,26,126
er_n8_p0.3_seed0,0,1,sabre,9,256,QAOA_p2,1.29296875,26,126
er_n8_p0.3_seed0,0,1,sabre,10,256,QAOA_p2,1.3203125,26,126
er_n8_p0.3_seed0,0,1,sabre,11,256,QAOA_p2,1.3359375,26,126
er_n8_p0.3_seed0,0,1,sabre,12,256,QAOA_p2,1.171875,26,126
er_n8_p0.3_seed0,0,1,sabre,13,256,QAOA_p2,1.30859375,26,126
er_n8_p0.3_seed0,0,1,sabre,14,256,QAOA_p2,1.234375,26,126
er_n8_p0.3_seed0,0,1,sabre,15,256,QAOA_p2,1.37109375,26,126
er_n8_p0.3_seed0,0,1,sabre,16,256,QAOA_p2,1.234375,26,126
er_n8_p0.3_seed0,0,1,sabre,17,256,QAOA_p2,1.390625,26,126
er_n8_p0.3_seed0,0,1,sabre,18,256,QAOA_p2,1.34765625,26,126
er_n8_p0.3_seed0,0,1,sabre,19,256,QAOA_p2,1.265625,26,126
er_n8_p0.3_seed0,0,1,sabre,0,1024,QAOA_p2,1.294921875,26,126
