suite,space_preset,instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
day2_large,compilation_only,er_n10_p0.2_seed3,1,0,sabre,0,1024,QAOA_p1,2.33203125,26,114
day2_large,compilation_only,er_n10_p0.2_seed3,1,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,1,1,sabre,0,1024,QAOA_p1,2.3798828125,26,109
day2_large,compilation_only,er_n10_p0.2_seed3,1,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,1,2,sabre,0,1024,QAOA_p1,2.3798828125,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,1,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,1,3,sabre,0,1024,QAOA_p1,2.3798828125,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,2,0,trivial,0,1024,QAOA_p1,2.4150390625,65,168
day2_large,compilation_only,er_n10_p0.2_seed3,2,0,sabre,0,1024,QAOA_p1,2.2880859375,21,114
day2_large,compilation_only,er_n10_p0.2_seed3,2,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,2,1,sabre,0,1024,QAOA_p1,2.3056640625,23,109
day2_large,compilation_only,er_n10_p0.2_seed3,2,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,2,2,sabre,0,1024,QAOA_p1,2.3056640625,22,105
day2_large,compilation_only,er_n10_p0.2_seed3,2,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,2,3,sabre,0,1024,QAOA_p1,2.3056640625,22,105
day2_large,compilation_only,er_n10_p0.2_seed3,3,0,trivial,0,1024,QAOA_p1,2.2412109375,82,177
day2_large,compilation_only,er_n10_p0.2_seed3,3,0,sabre,0,1024,QAOA_p1,2.3447265625,21,114
day2_large,compilation_only,er_n10_p0.2_seed3,3,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,3,1,sabre,0,1024,QAOA_p1,2.2802734375,26,109
day2_large,compilation_only,er_n10_p0.2_seed3,3,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,3,2,sabre,0,1024,QAOA_p1,2.2802734375,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,3,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,3,3,sabre,0,1024,QAOA_p1,2.2802734375,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,4,0,trivial,0,1024,QAOA_p1,2.3515625,62,174
day2_large,compilation_only,er_n10_p0.2_seed3,4,0,sabre,0,1024,QAOA_p1,2.2880859375,26,114
day2_large,compilation_only,er_n10_p0.2_seed3,4,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,4,1,sabre,0,1024,QAOA_p1,2.2880859375,26,109
day2_large,compilation_only,er_n10_p0.2_seed3,4,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,4,2,sabre,0,1024,QAOA_p1,2.2880859375,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,4,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,4,3,sabre,0,1024,QAOA_p1,2.2880859375,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,5,0,trivial,0,1024,QAOA_p1,2.322265625,71,177
day2_large,compilation_only,er_n10_p0.2_seed3,5,0,sabre,0,1024,QAOA_p1,2.2490234375,21,114
day2_large,compilation_only,er_n10_p0.2_seed3,5,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,5,1,sabre,0,1024,QAOA_p1,2.33203125,26,109
day2_large,compilation_only,er_n10_p0.2_seed3,5,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,5,2,sabre,0,1024,QAOA_p1,2.33203125,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,5,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,5,3,sabre,0,1024,QAOA_p1,2.33203125,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,6,0,trivial,0,1024,QAOA_p1,2.25390625,65,171
day2_large,compilation_only,er_n10_p0.2_seed3,6,0,sabre,0,1024,QAOA_p1,2.265625,23,114
day2_large,compilation_only,er_n10_p0.2_seed3,6,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,6,1,sabre,0,1024,QAOA_p1,2.265625,23,109
day2_large,compilation_only,er_n10_p0.2_seed3,6,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,6,2,sabre,0,1024,QAOA_p1,2.265625,22,105
day2_large,compilation_only,er_n10_p0.2_seed3,6,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,6,3,sabre,0,1024,QAOA_p1,2.265625,22,105
day2_large,compilation_only,er_n10_p0.2_seed3,7,0,trivial,0,1024,QAOA_p1,2.35546875,74,171
day2_large,compilation_only,er_n10_p0.2_seed3,7,0,sabre,0,1024,QAOA_p1,2.3779296875,23,114
day2_large,compilation_only,er_n10_p0.2_seed3,7,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,7,1,sabre,0,1024,QAOA_p1,2.3779296875,23,109
day2_large,compilation_only,er_n10_p0.2_seed3,7,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,7,2,sabre,0,1024,QAOA_p1,2.3779296875,22,105
day2_large,compilation_only,er_n10_p0.2_seed3,7,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,7,3,sabre,0,1024,QAOA_p1,2.3779296875,22,105
day2_large,compilation_only,er_n10_p0.2_seed3,8,0,trivial,0,1024,QAOA_p1,2.35546875,68,171
day2_large,compilation_only,er_n10_p0.2_seed3,8,0,sabre,0,1024,QAOA_p1,2.255859375,26,114
day2_large,compilation_only,er_n10_p0.2_seed3,8,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,8,1,sabre,0,1024,QAOA_p1,2.255859375,26,109
day2_large,compilation_only,er_n10_p0.2_seed3,8,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,8,2,sabre,0,1024,QAOA_p1,2.255859375,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,8,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,8,3,sabre,0,1024,QAOA_p1,2.255859375,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,9,0,trivial,0,1024,QAOA_p1,2.3154296875,62,168
day2_large,compilation_only,er_n10_p0.2_seed3,9,0,sabre,0,1024,QAOA_p1,2.33203125,26,114
day2_large,compilation_only,er_n10_p0.2_seed3,9,1,trivial,0,1024,QAOA_p1,2.39453125,53,154
day2_large,compilation_only,er_n10_p0.2_seed3,9,1,sabre,0,1024,QAOA_p1,2.33203125,26,109
day2_large,compilation_only,er_n10_p0.2_seed3,9,2,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,9,2,sabre,0,1024,QAOA_p1,2.31640625,22,105
day2_large,compilation_only,er_n10_p0.2_seed3,9,3,trivial,0,1024,QAOA_p1,2.39453125,71,201
day2_large,compilation_only,er_n10_p0.2_seed3,9,3,sabre,0,1024,QAOA_p1,2.33203125,25,105
day2_large,compilation_only,er_n10_p0.2_seed3,0,0,trivial,0,1024,QAOA_p2,2.3876953125,101,251
day2_large,compilation_only,er_n10_p0.2_seed3,0,0,sabre,0,1024,QAOA_p2,2.37109375,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,0,1,trivial,0,1024,QAOA_p2,2.3984375,75,229
day2_large,compilation_only,er_n10_p0.2_seed3,0,1,sabre,0,1024,QAOA_p2,2.37109375,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,0,2,trivial,0,1024,QAOA_p2,2.3984375,93,271
day2_large,compilation_only,er_n10_p0.2_seed3,0,2,sabre,0,1024,QAOA_p2,2.37109375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,0,3,trivial,0,1024,QAOA_p2,2.3984375,93,271
day2_large,compilation_only,er_n10_p0.2_seed3,0,3,sabre,0,1024,QAOA_p2,2.37109375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,1,0,trivial,0,1024,QAOA_p2,2.458984375,89,254
day2_large,compilation_only,er_n10_p0.2_seed3,1,0,sabre,0,1024,QAOA_p2,2.37109375,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,1,1,trivial,0,1024,QAOA_p2,2.3984375,75,229
day2_large,compilation_only,er_n10_p0.2_seed3,1,1,sabre,0,1024,QAOA_p2,2.37109375,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,1,2,trivial,0,1024,QAOA_p2,2.3984375,93,271
day2_large,compilation_only,er_n10_p0.2_seed3,1,2,sabre,0,1024,QAOA_p2,2.37109375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,1,3,trivial,0,1024,QAOA_p2,2.3984375,93,271
day2_large,compilation_only,er_n10_p0.2_seed3,1,3,sabre,0,1024,QAOA_p2,2.37109375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,2,0,trivial,0,1024,QAOA_p2,2.41015625,103,254
day2_large,compilation_only,er_n10_p0.2_seed3,2,0,sabre,0,1024,QAOA_p2,2.4580078125,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,2,1,trivial,0,1024,QAOA_p2,2.46484375,83,229
day2_large,compilation_only,er_n10_p0.2_seed3,2,1,sabre,0,1024,QAOA_p2,2.4580078125,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,2,2,trivial,0,1024,QAOA_p2,2.46484375,100,271
day2_large,compilation_only,er_n10_p0.2_seed3,2,2,sabre,0,1024,QAOA_p2,2.4580078125,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,2,3,trivial,0,1024,QAOA_p2,2.46484375,100,271
day2_large,compilation_only,er_n10_p0.2_seed3,2,3,sabre,0,1024,QAOA_p2,2.4580078125,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,3,0,trivial,0,1024,QAOA_p2,2.3828125,97,251
day2_large,compilation_only,er_n10_p0.2_seed3,3,0,sabre,0,1024,QAOA_p2,2.3984375,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,3,1,trivial,0,1024,QAOA_p2,2.3984375,75,229
day2_large,compilation_only,er_n10_p0.2_seed3,3,1,sabre,0,1024,QAOA_p2,2.3984375,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,3,2,trivial,0,1024,QAOA_p2,2.3984375,93,273
day2_large,compilation_only,er_n10_p0.2_seed3,3,2,sabre,0,1024,QAOA_p2,2.3984375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,3,3,trivial,0,1024,QAOA_p2,2.3984375,93,273
day2_large,compilation_only,er_n10_p0.2_seed3,3,3,sabre,0,1024,QAOA_p2,2.3984375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,4,0,trivial,0,1024,QAOA_p2,2.44921875,87,254
day2_large,compilation_only,er_n10_p0.2_seed3,4,0,sabre,0,1024,QAOA_p2,2.4375,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,4,1,trivial,0,1024,QAOA_p2,2.3984375,83,229
day2_large,compilation_only,er_n10_p0.2_seed3,4,1,sabre,0,1024,QAOA_p2,2.46484375,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,4,2,trivial,0,1024,QAOA_p2,2.3984375,99,279
day2_large,compilation_only,er_n10_p0.2_seed3,4,2,sabre,0,1024,QAOA_p2,2.46484375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,4,3,trivial,0,1024,QAOA_p2,2.3984375,99,279
day2_large,compilation_only,er_n10_p0.2_seed3,4,3,sabre,0,1024,QAOA_p2,2.46484375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,5,0,trivial,0,1024,QAOA_p2,2.4267578125,84,257
day2_large,compilation_only,er_n10_p0.2_seed3,5,0,sabre,0,1024,QAOA_p2,2.458984375,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,5,1,trivial,0,1024,QAOA_p2,2.46484375,83,229
day2_large,compilation_only,er_n10_p0.2_seed3,5,1,sabre,0,1024,QAOA_p2,2.458984375,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,5,2,trivial,0,1024,QAOA_p2,2.46484375,100,271
day2_large,compilation_only,er_n10_p0.2_seed3,5,2,sabre,0,1024,QAOA_p2,2.458984375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,5,3,trivial,0,1024,QAOA_p2,2.46484375,100,271
day2_large,compilation_only,er_n10_p0.2_seed3,5,3,sabre,0,1024,QAOA_p2,2.458984375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,6,0,trivial,0,1024,QAOA_p2,2.4482421875,94,257
day2_large,compilation_only,er_n10_p0.2_seed3,6,0,sabre,0,1024,QAOA_p2,2.37109375,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,6,1,trivial,0,1024,QAOA_p2,2.3984375,75,229
day2_large,compilation_only,er_n10_p0.2_seed3,6,1,sabre,0,1024,QAOA_p2,2.37109375,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,6,2,trivial,0,1024,QAOA_p2,2.3984375,93,271
day2_large,compilation_only,er_n10_p0.2_seed3,6,2,sabre,0,1024,QAOA_p2,2.37109375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,6,3,trivial,0,1024,QAOA_p2,2.3984375,93,271
day2_large,compilation_only,er_n10_p0.2_seed3,6,3,sabre,0,1024,QAOA_p2,2.37109375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,7,0,trivial,0,1024,QAOA_p2,2.44921875,106,254
day2_large,compilation_only,er_n10_p0.2_seed3,7,0,sabre,0,1024,QAOA_p2,2.46484375,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,7,1,trivial,0,1024,QAOA_p2,2.3984375,83,229
day2_large,compilation_only,er_n10_p0.2_seed3,7,1,sabre,0,1024,QAOA_p2,2.46484375,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,7,2,trivial,0,1024,QAOA_p2,2.3984375,99,279
day2_large,compilation_only,er_n10_p0.2_seed3,7,2,sabre,0,1024,QAOA_p2,2.46484375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,7,3,trivial,0,1024,QAOA_p2,2.3984375,99,279
day2_large,compilation_only,er_n10_p0.2_seed3,7,3,sabre,0,1024,QAOA_p2,2.46484375,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,8,0,trivial,0,1024,QAOA_p2,2.41015625,106,254
day2_large,compilation_only,er_n10_p0.2_seed3,8,0,sabre,0,1024,QAOA_p2,2.390625,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,8,1,trivial,0,1024,QAOA_p2,2.3984375,83,229
day2_large,compilation_only,er_n10_p0.2_seed3,8,1,sabre,0,1024,QAOA_p2,2.390625,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,8,2,trivial,0,1024,QAOA_p2,2.3984375,99,279
day2_large,compilation_only,er_n10_p0.2_seed3,8,2,sabre,0,1024,QAOA_p2,2.390625,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,8,3,trivial,0,1024,QAOA_p2,2.3984375,99,279
day2_large,compilation_only,er_n10_p0.2_seed3,8,3,sabre,0,1024,QAOA_p2,2.390625,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,9,0,trivial,0,1024,QAOA_p2,2.4189453125,103,257
day2_large,compilation_only,er_n10_p0.2_seed3,9,0,sabre,0,1024,QAOA_p2,2.4111328125,45,188
day2_large,compilation_only,er_n10_p0.2_seed3,9,1,trivial,0,1024,QAOA_p2,2.46484375,83,229
day2_large,compilation_only,er_n10_p0.2_seed3,9,1,sabre,0,1024,QAOA_p2,2.4111328125,45,178
day2_large,compilation_only,er_n10_p0.2_seed3,9,2,trivial,0,1024,QAOA_p2,2.46484375,100,271
day2_large,compilation_only,er_n10_p0.2_seed3,9,2,sabre,0,1024,QAOA_p2,2.4111328125,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,9,3,trivial,0,1024,QAOA_p2,2.46484375,100,271
day2_large,compilation_only,er_n10_p0.2_seed3,9,3,sabre,0,1024,QAOA_p2,2.4111328125,44,171
day2_large,compilation_only,er_n10_p0.2_seed3,0,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,0,0,sabre,0,1024,RandomBaseline,3.56640625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,0,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,0,1,sabre,0,1024,RandomBaseline,3.56640625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,0,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,0,2,sabre,0,1024,RandomBaseline,3.56640625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,0,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,0,3,sabre,0,1024,RandomBaseline,3.56640625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,1,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,1,0,sabre,0,1024,RandomBaseline,3.4609375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,1,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,1,1,sabre,0,1024,RandomBaseline,3.4609375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,1,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,1,2,sabre,0,1024,RandomBaseline,3.4609375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,1,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,1,3,sabre,0,1024,RandomBaseline,3.4609375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,2,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,2,0,sabre,0,1024,RandomBaseline,3.470703125,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,2,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,2,1,sabre,0,1024,RandomBaseline,3.470703125,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,2,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,2,2,sabre,0,1024,RandomBaseline,3.470703125,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,2,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,2,3,sabre,0,1024,RandomBaseline,3.470703125,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,3,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,3,0,sabre,0,1024,RandomBaseline,3.4482421875,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,3,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,3,1,sabre,0,1024,RandomBaseline,3.4482421875,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,3,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,3,2,sabre,0,1024,RandomBaseline,3.4482421875,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,3,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,3,3,sabre,0,1024,RandomBaseline,3.4482421875,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,4,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,4,0,sabre,0,1024,RandomBaseline,3.4208984375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,4,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,4,1,sabre,0,1024,RandomBaseline,3.4208984375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,4,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,4,2,sabre,0,1024,RandomBaseline,3.4208984375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,4,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,4,3,sabre,0,1024,RandomBaseline,3.4208984375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,5,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,5,0,sabre,0,1024,RandomBaseline,3.6494140625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,5,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,5,1,sabre,0,1024,RandomBaseline,3.6494140625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,5,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,5,2,sabre,0,1024,RandomBaseline,3.6494140625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,5,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,5,3,sabre,0,1024,RandomBaseline,3.6494140625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,6,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,6,0,sabre,0,1024,RandomBaseline,3.5078125,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,6,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,6,1,sabre,0,1024,RandomBaseline,3.5078125,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,6,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,6,2,sabre,0,1024,RandomBaseline,3.5078125,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,6,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,6,3,sabre,0,1024,RandomBaseline,3.5078125,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,7,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,7,0,sabre,0,1024,RandomBaseline,3.466796875,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,7,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,7,1,sabre,0,1024,RandomBaseline,3.466796875,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,7,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,7,2,sabre,0,1024,RandomBaseline,3.466796875,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,7,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,7,3,sabre,0,1024,RandomBaseline,3.466796875,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,8,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,8,0,sabre,0,1024,RandomBaseline,3.40625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,8,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,8,1,sabre,0,1024,RandomBaseline,3.40625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,8,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,8,2,sabre,0,1024,RandomBaseline,3.40625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,8,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,8,3,sabre,0,1024,RandomBaseline,3.40625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,9,0,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,9,0,sabre,0,1024,RandomBaseline,3.458984375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,9,1,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,9,1,sabre,0,1024,RandomBaseline,3.458984375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,9,2,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,9,2,sabre,0,1024,RandomBaseline,3.458984375,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,9,3,trivial,0,1024,RandomBaseline,3.4228515625,4,40
day2_large,compilation_only,er_n10_p0.2_seed3,9,3,sabre,0,1024,RandomBaseline,3.458984375,4,40
day2_large,compilation_only,er_n10_p0.3_seed0,0,0,trivial,0,1024,QAOA_p1,3.3056640625,60,162
day2_large,compilation_only,er_n10_p0.3_seed0,0,0,sabre,0,1024,QAOA_p1,3.2578125,29,120
day2_large,compilation_only,er_n10_p0.3_seed0,0,1,trivial,0,1024,QAOA_p1,3.3134765625,55,154
day2_large,compilation_only,er_n10_p0.3_seed0,0,1,sabre,0,1024,QAOA_p1,3.2783203125,26,115
day2_large,compilation_only,er_n10_p0.3_seed0,0,2,trivial,0,1024,QAOA_p1,3.3134765625,74,199
day2_large,compilation_only,er_n10_p0.3_seed0,0,2,sabre,0,1024,QAOA_p1,3.2783203125,30,127
day2_large,compilation_only,er_n10_p0.3_seed0,0,3,trivial,0,1024,QAOA_p1,3.3134765625,74,199
day2_large,compilation_only,er_n10_p0.3_seed0,0,3,sabre,0,1024,QAOA_p1,3.2783203125,30,127
day2_large,compilation_only,er_n10_p0.3_seed0,1,0,trivial,0,1024,QAOA_p1,3.287109375,66,165
day2_large,compilation_only,er_n10_p0.3_seed0,1,0,sabre,0,1024,QAOA_p1,3.306640625,26,120
day2_large,compilation_only,er_n10_p0.3_seed0,1,1,trivial,0,1024,QAOA_p1,3.2451171875,63,154
day2_large,compilation_only,er_n10_p0.3_seed0,1,1,sabre,0,1024,QAOA_p1,3.349609375,26,115
day2_large,compilation_only,er_n10_p0.3_seed0,1,2,trivial,0,1024,QAOA_p1,3.2451171875,70,180
day2_large,compilation_only,er_n10_p0.3_seed0,1,2,sabre,0,1024,QAOA_p1,3.349609375,30,127
day2_large,compilation_only,er_n10_p0.3_seed0,1,3,trivial,0,1024,QAOA_p1,3.2451171875,70,180
day2_large,compilation_only,er_n10_p0.3_seed0,1,3,sabre,0,1024,QAOA_p1,3.349609375,30,127
